year,canton,age_label,population,age
2024,Zürich,15 Jahre,15799,15.0
2024,Zürich,16 Jahre,15448,16.0
2024,Zürich,17 Jahre,15307,17.0
2024,Zürich,18 Jahre,15314,18.0
2024,Zürich,19 Jahre,15437,19.0
2024,Zürich,20 Jahre,15355,20.0
2024,Zürich,21 Jahre,15231,21.0
2024,Zürich,22 Jahre,16091,22.0
2024,Zürich,23 Jahre,16334,23.0
2024,Zürich,24 Jahre,18160,24.0
2024,Zürich,25 Jahre,19029,25.0
2024,Zürich,26 Jahre,20581,26.0
2024,Zürich,27 Jahre,22137,27.0
2024,Zürich,28 Jahre,23237,28.0
2024,Zürich,29 Jahre,23908,29.0
2024,Zürich,30 Jahre,24793,30.0
2024,Zürich,31 Jahre,25667,31.0
2024,Zürich,32 Jahre,26286,32.0
2024,Zürich,33 Jahre,26614,33.0
2024,Zürich,34 Jahre,27212,34.0
2024,Zürich,35 Jahre,26895,35.0
2024,Zürich,36 Jahre,27070,36.0
2024,Zürich,37 Jahre,26702,37.0
2024,Zürich,38 Jahre,26352,38.0
2024,Zürich,39 Jahre,26178,39.0
2024,Zürich,40 Jahre,25981,40.0
2024,Zürich,41 Jahre,25551,41.0
2024,Zürich,42 Jahre,25860,42.0
2024,Zürich,43 Jahre,25437,43.0
2024,Zürich,44 Jahre,25424,44.0
2024,Zürich,45 Jahre,24463,45.0
2024,Zürich,46 Jahre,23974,46.0
2024,Zürich,47 Jahre,23179,47.0
2024,Zürich,48 Jahre,22928,48.0
2024,Zürich,49 Jahre,22373,49.0
2024,Zürich,50 Jahre,22216,50.0
2024,Zürich,51 Jahre,21704,51.0
2024,Zürich,52 Jahre,21684,52.0
2024,Zürich,53 Jahre,22272,53.0
2024,Zürich,54 Jahre,22432,54.0
2024,Zürich,55 Jahre,22453,55.0
2024,Zürich,56 Jahre,22577,56.0
2024,Zürich,57 Jahre,22360,57.0
2024,Zürich,58 Jahre,22278,58.0
2024,Zürich,59 Jahre,21942,59.0
2024,Zürich,60 Jahre,21516,60.0
2024,Zürich,61 Jahre,20607,61.0
2024,Zürich,62 Jahre,19343,62.0
2024,Zürich,63 Jahre,18504,63.0
2024,Zürich,64 Jahre,17185,64.0
2024,Zürich,65 Jahre,16287,65.0
2024,Zürich,66 Jahre,15343,66.0
2024,Zürich,67 Jahre,14874,67.0
2024,Zürich,68 Jahre,14268,68.0
2024,Zürich,69 Jahre,13683,69.0
2024,Zürich,70 Jahre,13298,70.0
2024,Zürich,71 Jahre,12715,71.0
2024,Zürich,72 Jahre,12848,72.0
2024,Zürich,73 Jahre,12112,73.0
2024,Zürich,74 Jahre,12322,74.0
2024,Zürich,75 Jahre,11836,75.0
2024,Zürich,76 Jahre,11783,76.0
2024,Zürich,77 Jahre,11628,77.0
2024,Zürich,78 Jahre,11455,78.0
2024,Zürich,79 Jahre,10945,79.0
2024,Zürich,80 Jahre,10424,80.0
2024,Zürich,81 Jahre,9956,81.0
2024,Zürich,82 Jahre,9047,82.0
2024,Zürich,83 Jahre,8355,83.0
2024,Zürich,84 Jahre,7163,84.0
2024,Zürich,85 Jahre,6560,85.0
2024,Zürich,86 Jahre,6005,86.0
2024,Zürich,87 Jahre,5191,87.0
2024,Zürich,88 Jahre,4842,88.0
2024,Zürich,89 Jahre,4195,89.0
2024,Zürich,90 Jahre,3594,90.0
2024,Zürich,91 Jahre,2939,91.0
2024,Zürich,92 Jahre,2395,92.0
2024,Zürich,93 Jahre,1887,93.0
2024,Zürich,94 Jahre,1479,94.0
2024,Zürich,95 Jahre,1104,95.0
2024,Zürich,96 Jahre,746,96.0
2024,Zürich,97 Jahre,542,97.0
2024,Zürich,98 Jahre,329,98.0
2024,Zürich,99 Jahre und mehr,570,99.0
2024,Zürich,Ohne Angabe,0,
2024,Bern,Alter - Total,1071216,
2024,Bern,0 Jahre,8465,0.0
2024,Bern,1 Jahr,9061,1.0
2024,Bern,2 Jahre,9372,2.0
2024,Bern,3 Jahre,10478,3.0
2024,Bern,4 Jahre,10203,4.0
2024,Bern,5 Jahre,10300,5.0
2024,Bern,6 Jahre,10492,6.0
2024,Bern,7 Jahre,10600,7.0
2024,Bern,8 Jahre,10761,8.0
2024,Bern,9 Jahre,10772,9.0
2024,Bern,10 Jahre,10591,10.0
2024,Bern,11 Jahre,10451,11.0
2024,Bern,12 Jahre,10771,12.0
2024,Bern,13 Jahre,10433,13.0
2024,Bern,14 Jahre,10676,14.0
2024,Bern,15 Jahre,10359,15.0
2024,Bern,16 Jahre,10425,16.0
2024,Bern,17 Jahre,10287,17.0
2024,Bern,18 Jahre,10136,18.0
2024,Bern,19 Jahre,10066,19.0
2024,Bern,20 Jahre,10066,20.0
2024,Bern,21 Jahre,9792,21.0
2024,Bern,22 Jahre,10003,22.0
2024,Bern,23 Jahre,10325,23.0
2024,Bern,24 Jahre,11337,24.0
2024,Bern,25 Jahre,11410,25.0
2024,Bern,26 Jahre,11967,26.0
2024,Bern,27 Jahre,12271,27.0
2024,Bern,28 Jahre,13034,28.0
2024,Bern,29 Jahre,13177,29.0
2024,Bern,30 Jahre,13562,30.0
2024,Bern,31 Jahre,13935,31.0
2024,Bern,32 Jahre,14437,32.0
2024,Bern,33 Jahre,14818,33.0
2024,Bern,34 Jahre,15004,34.0
2024,Bern,35 Jahre,14906,35.0
2024,Bern,36 Jahre,15460,36.0
2024,Bern,37 Jahre,14783,37.0
2024,Bern,38 Jahre,14800,38.0
2024,Bern,39 Jahre,14988,39.0
2024,Bern,40 Jahre,14823,40.0
2024,Bern,41 Jahre,14784,41.0
2024,Bern,42 Jahre,14940,42.0
2024,Bern,43 Jahre,14896,43.0
2024,Bern,44 Jahre,14741,44.0
2024,Bern,45 Jahre,14141,45.0
2024,Bern,46 Jahre,13875,46.0
2024,Bern,47 Jahre,13842,47.0
2024,Bern,48 Jahre,13619,48.0
2024,Bern,49 Jahre,13395,49.0
2024,Bern,50 Jahre,13612,50.0
2024,Bern,51 Jahre,13700,51.0
2024,Bern,52 Jahre,14271,52.0
2024,Bern,53 Jahre,14608,53.0
2024,Bern,54 Jahre,15008,54.0
2024,Bern,55 Jahre,15352,55.0
2024,Bern,56 Jahre,15650,56.0
2024,Bern,57 Jahre,15659,57.0
2024,Bern,58 Jahre,15620,58.0
2024,Bern,59 Jahre,15699,59.0
2024,Bern,60 Jahre,15858,60.0
2024,Bern,61 Jahre,15637,61.0
2024,Bern,62 Jahre,14950,62.0
2024,Bern,63 Jahre,14438,63.0
2024,Bern,64 Jahre,13913,64.0
2024,Bern,65 Jahre,13350,65.0
2024,Bern,66 Jahre,13016,66.0
2024,Bern,67 Jahre,12559,67.0
2024,Bern,68 Jahre,12559,68.0
2024,Bern,69 Jahre,11944,69.0
2024,Bern,70 Jahre,11471,70.0
2024,Bern,71 Jahre,11210,71.0
2024,Bern,72 Jahre,10937,72.0
2024,Bern,73 Jahre,10584,73.0
2024,Bern,74 Jahre,10791,74.0
2024,Bern,75 Jahre,10503,75.0
2024,Bern,76 Jahre,10552,76.0
2024,Bern,77 Jahre,10266,77.0
2024,Bern,78 Jahre,10027,78.0
2024,Bern,79 Jahre,9236,79.0
2024,Bern,80 Jahre,8790,80.0
2024,Bern,81 Jahre,8084,81.0
2024,Bern,82 Jahre,7532,82.0
2024,Bern,83 Jahre,6660,83.0
2024,Bern,84 Jahre,5624,84.0
2024,Bern,85 Jahre,5250,85.0
2024,Bern,86 Jahre,4654,86.0
2024,Bern,87 Jahre,4233,87.0
2024,Bern,88 Jahre,3857,88.0
2024,Bern,89 Jahre,3211,89.0
2024,Bern,90 Jahre,2798,90.0
2024,Bern,91 Jahre,2377,91.0
2024,Bern,92 Jahre,1971,92.0
2024,Bern,93 Jahre,1499,93.0
2024,Bern,94 Jahre,1154,94.0
2024,Bern,95 Jahre,876,95.0
2024,Bern,96 Jahre,646,96.0
2024,Bern,97 Jahre,459,97.0
2024,Bern,98 Jahre,300,98.0
2024,Bern,99 Jahre und mehr,431,99.0
2024,Bern,Ohne Angabe,0,
2024,Luzern,Alter - Total,437944,
2024,Luzern,0 Jahre,4003,0.0
2024,Luzern,1 Jahr,4096,1.0
2024,Luzern,2 Jahre,4132,2.0
2024,Luzern,3 Jahre,4573,3.0
2024,Luzern,4 Jahre,4479,4.0
2024,Luzern,5 Jahre,4530,5.0
2024,Luzern,6 Jahre,4608,6.0
2024,Luzern,7 Jahre,4648,7.0
2024,Luzern,8 Jahre,4573,8.0
2024,Luzern,9 Jahre,4504,9.0
2024,Luzern,10 Jahre,4507,10.0
2024,Luzern,11 Jahre,4472,11.0
2024,Luzern,12 Jahre,4511,12.0
2024,Luzern,13 Jahre,4491,13.0
2024,Luzern,14 Jahre,4475,14.0
2024,Luzern,15 Jahre,4385,15.0
2024,Luzern,16 Jahre,4427,16.0
2024,Luzern,17 Jahre,4346,17.0
2024,Luzern,18 Jahre,4462,18.0
2024,Luzern,19 Jahre,4325,19.0
2024,Luzern,20 Jahre,4373,20.0
2024,Luzern,21 Jahre,4316,21.0
2024,Luzern,22 Jahre,4535,22.0
2024,Luzern,23 Jahre,4605,23.0
2024,Luzern,24 Jahre,5072,24.0
2024,Luzern,25 Jahre,5483,25.0
2024,Luzern,26 Jahre,5508,26.0
2024,Luzern,27 Jahre,5989,27.0
2024,Luzern,28 Jahre,6216,28.0
2024,Luzern,29 Jahre,6186,29.0
2024,Luzern,30 Jahre,6027,30.0
2024,Luzern,31 Jahre,6285,31.0
2024,Luzern,32 Jahre,6491,32.0
2024,Luzern,33 Jahre,6494,33.0
2024,Luzern,34 Jahre,6675,34.0
2024,Luzern,35 Jahre,6336,35.0
2024,Luzern,36 Jahre,6603,36.0
2024,Luzern,37 Jahre,6287,37.0
2024,Luzern,38 Jahre,6403,38.0
2024,Luzern,39 Jahre,6321,39.0
2024,Luzern,40 Jahre,6420,40.0
2024,Luzern,41 Jahre,6287,41.0
2024,Luzern,42 Jahre,6456,42.0
2024,Luzern,43 Jahre,6061,43.0
2024,Luzern,44 Jahre,6049,44.0
2024,Luzern,45 Jahre,5788,45.0
2024,Luzern,46 Jahre,5870,46.0
2024,Luzern,47 Jahre,5716,47.0
2024,Luzern,48 Jahre,5624,48.0
2024,Luzern,49 Jahre,5628,49.0
2024,Luzern,50 Jahre,5442,50.0
2024,Luzern,51 Jahre,5520,51.0
2024,Luzern,52 Jahre,5903,52.0
2024,Luzern,53 Jahre,5976,53.0
2024,Luzern,54 Jahre,5894,54.0
2024,Luzern,55 Jahre,6302,55.0
2024,Luzern,56 Jahre,6259,56.0
2024,Luzern,57 Jahre,6365,57.0
2024,Luzern,58 Jahre,6406,58.0
2024,Luzern,59 Jahre,6370,59.0
2024,Luzern,60 Jahre,6533,60.0
2024,Luzern,61 Jahre,6184,61.0
2024,Luzern,62 Jahre,5875,62.0
2024,Luzern,63 Jahre,5587,63.0
2024,Luzern,64 Jahre,5505,64.0
2024,Luzern,65 Jahre,5163,65.0
2024,Luzern,66 Jahre,4942,66.0
2024,Luzern,67 Jahre,4823,67.0
2024,Luzern,68 Jahre,4556,68.0
2024,Luzern,69 Jahre,4285,69.0
2024,Luzern,70 Jahre,4146,70.0
2024,Luzern,71 Jahre,3848,71.0
2024,Luzern,72 Jahre,3925,72.0
2024,Luzern,73 Jahre,3625,73.0
2024,Luzern,74 Jahre,3649,74.0
2024,Luzern,75 Jahre,3493,75.0
2024,Luzern,76 Jahre,3475,76.0
2024,Luzern,77 Jahre,3205,77.0
2024,Luzern,78 Jahre,3138,78.0
2024,Luzern,79 Jahre,2985,79.0
2024,Luzern,80 Jahre,2838,80.0
2024,Luzern,81 Jahre,2604,81.0
2024,Luzern,82 Jahre,2405,82.0
2024,Luzern,83 Jahre,2222,83.0
2024,Luzern,84 Jahre,2044,84.0
2024,Luzern,85 Jahre,1864,85.0
2024,Luzern,86 Jahre,1649,86.0
2024,Luzern,87 Jahre,1516,87.0
2024,Luzern,88 Jahre,1300,88.0
2024,Luzern,89 Jahre,1173,89.0
2024,Luzern,90 Jahre,1000,90.0
2024,Luzern,91 Jahre,849,91.0
2024,Luzern,92 Jahre,662,92.0
2024,Luzern,93 Jahre,523,93.0
2024,Luzern,94 Jahre,400,94.0
2024,Luzern,95 Jahre,285,95.0
2024,Luzern,96 Jahre,209,96.0
2024,Luzern,97 Jahre,145,97.0
2024,Luzern,98 Jahre,86,98.0
2024,Luzern,99 Jahre und mehr,140,99.0
2024,Luzern,Ohne Angabe,0,
2024,Uri,Alter - Total,38275,
2024,Uri,0 Jahre,344,0.0
2024,Uri,1 Jahr,387,1.0
2024,Uri,2 Jahre,326,2.0
2024,Uri,3 Jahre,436,3.0
2024,Uri,4 Jahre,347,4.0
2024,Uri,5 Jahre,364,5.0
2024,Uri,6 Jahre,368,6.0
2024,Uri,7 Jahre,381,7.0
2024,Uri,8 Jahre,371,8.0
2024,Uri,9 Jahre,352,9.0
2024,Uri,10 Jahre,345,10.0
2024,Uri,11 Jahre,353,11.0
2024,Uri,12 Jahre,395,12.0
2024,Uri,13 Jahre,353,13.0
2024,Uri,14 Jahre,407,14.0
2024,Uri,15 Jahre,401,15.0
2024,Uri,16 Jahre,384,16.0
2024,Uri,17 Jahre,399,17.0
2024,Uri,18 Jahre,412,18.0
2024,Uri,19 Jahre,383,19.0
2024,Uri,20 Jahre,402,20.0
2024,Uri,21 Jahre,372,21.0
2024,Uri,22 Jahre,420,22.0
2024,Uri,23 Jahre,411,23.0
2024,Uri,24 Jahre,454,24.0
2024,Uri,25 Jahre,416,25.0
2024,Uri,26 Jahre,450,26.0
2024,Uri,27 Jahre,473,27.0
2024,Uri,28 Jahre,453,28.0
2024,Uri,29 Jahre,440,29.0
2024,Uri,30 Jahre,461,30.0
2024,Uri,31 Jahre,461,31.0
2024,Uri,32 Jahre,486,32.0
2024,Uri,33 Jahre,481,33.0
2024,Uri,34 Jahre,503,34.0
2024,Uri,35 Jahre,493,35.0
2024,Uri,36 Jahre,475,36.0
2024,Uri,37 Jahre,505,37.0
2024,Uri,38 Jahre,535,38.0
2024,Uri,39 Jahre,480,39.0
2024,Uri,40 Jahre,500,40.0
2024,Uri,41 Jahre,455,41.0
2024,Uri,42 Jahre,468,42.0
2024,Uri,43 Jahre,464,43.0
2024,Uri,44 Jahre,491,44.0
2024,Uri,45 Jahre,473,45.0
2024,Uri,46 Jahre,452,46.0
2024,Uri,47 Jahre,482,47.0
2024,Uri,48 Jahre,508,48.0
2024,Uri,49 Jahre,456,49.0
2024,Uri,50 Jahre,533,50.0
2024,Uri,51 Jahre,513,51.0
2024,Uri,52 Jahre,523,52.0
2024,Uri,53 Jahre,512,53.0
2024,Uri,54 Jahre,541,54.0
2024,Uri,55 Jahre,589,55.0
2024,Uri,56 Jahre,565,56.0
2024,Uri,57 Jahre,548,57.0
2024,Uri,58 Jahre,595,58.0
2024,Uri,59 Jahre,564,59.0
2024,Uri,60 Jahre,606,60.0
2024,Uri,61 Jahre,547,61.0
2024,Uri,62 Jahre,559,62.0
2024,Uri,63 Jahre,507,63.0
2024,Uri,64 Jahre,524,64.0
2024,Uri,65 Jahre,522,65.0
2024,Uri,66 Jahre,521,66.0
2024,Uri,67 Jahre,475,67.0
2024,Uri,68 Jahre,488,68.0
2024,Uri,69 Jahre,424,69.0
2024,Uri,70 Jahre,430,70.0
2024,Uri,71 Jahre,426,71.0
2024,Uri,72 Jahre,436,72.0
2024,Uri,73 Jahre,390,73.0
2024,Uri,74 Jahre,400,74.0
2024,Uri,75 Jahre,366,75.0
2024,Uri,76 Jahre,363,76.0
2024,Uri,77 Jahre,337,77.0
2024,Uri,78 Jahre,309,78.0
2024,Uri,79 Jahre,341,79.0
2024,Uri,80 Jahre,312,80.0
2024,Uri,81 Jahre,286,81.0
2024,Uri,82 Jahre,269,82.0
2024,Uri,83 Jahre,220,83.0
2024,Uri,84 Jahre,204,84.0
2024,Uri,85 Jahre,166,85.0
2024,Uri,86 Jahre,174,86.0
2024,Uri,87 Jahre,144,87.0
2024,Uri,88 Jahre,101,88.0
2024,Uri,89 Jahre,119,89.0
2024,Uri,90 Jahre,88,90.0
2024,Uri,91 Jahre,79,91.0
2024,Uri,92 Jahre,67,92.0
2024,Uri,93 Jahre,44,93.0
2024,Uri,94 Jahre,44,94.0
2024,Uri,95 Jahre,25,95.0
2024,Uri,96 Jahre,14,96.0
2024,Uri,97 Jahre,13,97.0
2024,Uri,98 Jahre,14,98.0
2024,Uri,99 Jahre und mehr,10,99.0
2024,Uri,Ohne Angabe,0,
2024,Schwyz,Alter - Total,168931,
2024,Schwyz,0 Jahre,1428,0.0
2024,Schwyz,1 Jahr,1508,1.0
2024,Schwyz,2 Jahre,1544,2.0
2024,Schwyz,3 Jahre,1710,3.0
2024,Schwyz,4 Jahre,1669,4.0
2024,Schwyz,5 Jahre,1551,5.0
2024,Schwyz,6 Jahre,1677,6.0
2024,Schwyz,7 Jahre,1604,7.0
2024,Schwyz,8 Jahre,1656,8.0
2024,Schwyz,9 Jahre,1664,9.0
2024,Schwyz,10 Jahre,1597,10.0
2024,Schwyz,11 Jahre,1628,11.0
2024,Schwyz,12 Jahre,1697,12.0
2024,Schwyz,13 Jahre,1572,13.0
2024,Schwyz,14 Jahre,1576,14.0
2024,Schwyz,15 Jahre,1641,15.0
2024,Schwyz,16 Jahre,1674,16.0
2024,Schwyz,17 Jahre,1559,17.0
2024,Schwyz,18 Jahre,1620,18.0
2024,Schwyz,19 Jahre,1611,19.0
2024,Schwyz,20 Jahre,1585,20.0
2024,Schwyz,21 Jahre,1560,21.0
2024,Schwyz,22 Jahre,1596,22.0
2024,Schwyz,23 Jahre,1561,23.0
2024,Schwyz,24 Jahre,1789,24.0
2024,Schwyz,25 Jahre,1733,25.0
2024,Schwyz,26 Jahre,1810,26.0
2024,Schwyz,27 Jahre,1858,27.0
2024,Schwyz,28 Jahre,1941,28.0
2024,Schwyz,29 Jahre,2044,29.0
2024,Schwyz,30 Jahre,1982,30.0
2024,Schwyz,31 Jahre,2102,31.0
2024,Schwyz,32 Jahre,2238,32.0
2024,Schwyz,33 Jahre,2310,33.0
2024,Schwyz,34 Jahre,2337,34.0
2024,Schwyz,35 Jahre,2397,35.0
2024,Schwyz,36 Jahre,2398,36.0
2024,Schwyz,37 Jahre,2401,37.0
2024,Schwyz,38 Jahre,2401,38.0
2024,Schwyz,39 Jahre,2463,39.0
2024,Schwyz,40 Jahre,2356,40.0
2024,Schwyz,41 Jahre,2385,41.0
2024,Schwyz,42 Jahre,2403,42.0
2024,Schwyz,43 Jahre,2345,43.0
2024,Schwyz,44 Jahre,2408,44.0
2024,Schwyz,45 Jahre,2472,45.0
2024,Schwyz,46 Jahre,2273,46.0
2024,Schwyz,47 Jahre,2272,47.0
2024,Schwyz,48 Jahre,2282,48.0
2024,Schwyz,49 Jahre,2277,49.0
2024,Schwyz,50 Jahre,2372,50.0
2024,Schwyz,51 Jahre,2356,51.0
2024,Schwyz,52 Jahre,2460,52.0
2024,Schwyz,53 Jahre,2607,53.0
2024,Schwyz,54 Jahre,2534,54.0
2024,Schwyz,55 Jahre,2743,55.0
2024,Schwyz,56 Jahre,2697,56.0
2024,Schwyz,57 Jahre,2878,57.0
2024,Schwyz,58 Jahre,2845,58.0
2024,Schwyz,59 Jahre,2838,59.0
2024,Schwyz,60 Jahre,2882,60.0
2024,Schwyz,61 Jahre,2618,61.0
2024,Schwyz,62 Jahre,2628,62.0
2024,Schwyz,63 Jahre,2464,63.0
2024,Schwyz,64 Jahre,2287,64.0
2024,Schwyz,65 Jahre,2203,65.0
2024,Schwyz,66 Jahre,2126,66.0
2024,Schwyz,67 Jahre,2082,67.0
2024,Schwyz,68 Jahre,1857,68.0
2024,Schwyz,69 Jahre,1798,69.0
2024,Schwyz,70 Jahre,1727,70.0
2024,Schwyz,71 Jahre,1689,71.0
2024,Schwyz,72 Jahre,1537,72.0
2024,Schwyz,73 Jahre,1476,73.0
2024,Schwyz,74 Jahre,1542,74.0
2024,Schwyz,75 Jahre,1484,75.0
2024,Schwyz,76 Jahre,1443,76.0
2024,Schwyz,77 Jahre,1286,77.0
2024,Schwyz,78 Jahre,1289,78.0
2024,Schwyz,79 Jahre,1191,79.0
2024,Schwyz,80 Jahre,1042,80.0
2024,Schwyz,81 Jahre,1055,81.0
2024,Schwyz,82 Jahre,928,82.0
2024,Schwyz,83 Jahre,886,83.0
2024,Schwyz,84 Jahre,723,84.0
2024,Schwyz,85 Jahre,654,85.0
2024,Schwyz,86 Jahre,572,86.0
2024,Schwyz,87 Jahre,548,87.0
2024,Schwyz,88 Jahre,470,88.0
2024,Schwyz,89 Jahre,398,89.0
2024,Schwyz,90 Jahre,377,90.0
2024,Schwyz,91 Jahre,296,91.0
2024,Schwyz,92 Jahre,255,92.0
2024,Schwyz,93 Jahre,180,93.0
2024,Schwyz,94 Jahre,128,94.0
2024,Schwyz,95 Jahre,96,95.0
2024,Schwyz,96 Jahre,86,96.0
2024,Schwyz,97 Jahre,50,97.0
2024,Schwyz,98 Jahre,37,98.0
2024,Schwyz,99 Jahre und mehr,46,99.0
2024,Schwyz,Ohne Angabe,0,
2024,Obwalden,Alter - Total,39662,
2024,Obwalden,0 Jahre,312,0.0
2024,Obwalden,1 Jahr,358,1.0
2024,Obwalden,2 Jahre,352,2.0
2024,Obwalden,3 Jahre,359,3.0
2024,Obwalden,4 Jahre,407,4.0
2024,Obwalden,5 Jahre,368,5.0
2024,Obwalden,6 Jahre,439,6.0
2024,Obwalden,7 Jahre,395,7.0
2024,Obwalden,8 Jahre,416,8.0
2024,Obwalden,9 Jahre,405,9.0
2024,Obwalden,10 Jahre,424,10.0
2024,Obwalden,11 Jahre,374,11.0
2024,Obwalden,12 Jahre,408,12.0
2024,Obwalden,13 Jahre,411,13.0
2024,Obwalden,14 Jahre,387,14.0
2024,Obwalden,15 Jahre,416,15.0
2024,Obwalden,16 Jahre,390,16.0
2024,Obwalden,17 Jahre,417,17.0
2024,Obwalden,18 Jahre,366,18.0
2024,Obwalden,19 Jahre,370,19.0
2024,Obwalden,20 Jahre,398,20.0
2024,Obwalden,21 Jahre,357,21.0
2024,Obwalden,22 Jahre,389,22.0
2024,Obwalden,23 Jahre,363,23.0
2024,Obwalden,24 Jahre,422,24.0
2024,Obwalden,25 Jahre,409,25.0
2024,Obwalden,26 Jahre,436,26.0
2024,Obwalden,27 Jahre,429,27.0
2024,Obwalden,28 Jahre,430,28.0
2024,Obwalden,29 Jahre,424,29.0
2024,Obwalden,30 Jahre,437,30.0
2024,Obwalden,31 Jahre,483,31.0
2024,Obwalden,32 Jahre,510,32.0
2024,Obwalden,33 Jahre,517,33.0
2024,Obwalden,34 Jahre,516,34.0
2024,Obwalden,35 Jahre,544,35.0
2024,Obwalden,36 Jahre,574,36.0
2024,Obwalden,37 Jahre,520,37.0
2024,Obwalden,38 Jahre,547,38.0
2024,Obwalden,39 Jahre,581,39.0
2024,Obwalden,40 Jahre,514,40.0
2024,Obwalden,41 Jahre,523,41.0
2024,Obwalden,42 Jahre,551,42.0
2024,Obwalden,43 Jahre,519,43.0
2024,Obwalden,44 Jahre,577,44.0
2024,Obwalden,45 Jahre,493,45.0
2024,Obwalden,46 Jahre,504,46.0
2024,Obwalden,47 Jahre,500,47.0
2024,Obwalden,48 Jahre,515,48.0
2024,Obwalden,49 Jahre,525,49.0
2024,Obwalden,50 Jahre,471,50.0
2024,Obwalden,51 Jahre,523,51.0
2024,Obwalden,52 Jahre,560,52.0
2024,Obwalden,53 Jahre,580,53.0
2024,Obwalden,54 Jahre,580,54.0
2024,Obwalden,55 Jahre,593,55.0
2024,Obwalden,56 Jahre,646,56.0
2024,Obwalden,57 Jahre,627,57.0
2024,Obwalden,58 Jahre,645,58.0
2024,Obwalden,59 Jahre,640,59.0
2024,Obwalden,60 Jahre,631,60.0
2024,Obwalden,61 Jahre,632,61.0
2024,Obwalden,62 Jahre,613,62.0
2024,Obwalden,63 Jahre,541,63.0
2024,Obwalden,64 Jahre,592,64.0
2024,Obwalden,65 Jahre,543,65.0
2024,Obwalden,66 Jahre,519,66.0
2024,Obwalden,67 Jahre,502,67.0
2024,Obwalden,68 Jahre,459,68.0
2024,Obwalden,69 Jahre,444,69.0
2024,Obwalden,70 Jahre,442,70.0
2024,Obwalden,71 Jahre,413,71.0
2024,Obwalden,72 Jahre,368,72.0
2024,Obwalden,73 Jahre,414,73.0
2024,Obwalden,74 Jahre,411,74.0
2024,Obwalden,75 Jahre,391,75.0
2024,Obwalden,76 Jahre,367,76.0
2024,Obwalden,77 Jahre,330,77.0
2024,Obwalden,78 Jahre,341,78.0
2024,Obwalden,79 Jahre,319,79.0
2024,Obwalden,80 Jahre,263,80.0
2024,Obwalden,81 Jahre,252,81.0
2024,Obwalden,82 Jahre,223,82.0
2024,Obwalden,83 Jahre,218,83.0
2024,Obwalden,84 Jahre,178,84.0
2024,Obwalden,85 Jahre,199,85.0
2024,Obwalden,86 Jahre,166,86.0
2024,Obwalden,87 Jahre,147,87.0
2024,Obwalden,88 Jahre,98,88.0
2024,Obwalden,89 Jahre,84,89.0
2024,Obwalden,90 Jahre,97,90.0
2024,Obwalden,91 Jahre,87,91.0
2024,Obwalden,92 Jahre,59,92.0
2024,Obwalden,93 Jahre,50,93.0
2024,Obwalden,94 Jahre,43,94.0
2024,Obwalden,95 Jahre,31,95.0
2024,Obwalden,96 Jahre,18,96.0
2024,Obwalden,97 Jahre,8,97.0
2024,Obwalden,98 Jahre,8,98.0
2024,Obwalden,99 Jahre und mehr,15,99.0
2024,Obwalden,Ohne Angabe,0,
2024,Nidwalden,Alter - Total,45345,
2024,Nidwalden,0 Jahre,343,0.0
2024,Nidwalden,1 Jahr,353,1.0
2024,Nidwalden,2 Jahre,417,2.0
2024,Nidwalden,3 Jahre,398,3.0
2024,Nidwalden,4 Jahre,414,4.0
2024,Nidwalden,5 Jahre,386,5.0
2024,Nidwalden,6 Jahre,441,6.0
2024,Nidwalden,7 Jahre,427,7.0
2024,Nidwalden,8 Jahre,399,8.0
2024,Nidwalden,9 Jahre,431,9.0
2024,Nidwalden,10 Jahre,386,10.0
2024,Nidwalden,11 Jahre,410,11.0
2024,Nidwalden,12 Jahre,393,12.0
2024,Nidwalden,13 Jahre,399,13.0
2024,Nidwalden,14 Jahre,429,14.0
2024,Nidwalden,15 Jahre,381,15.0
2024,Nidwalden,16 Jahre,427,16.0
2024,Nidwalden,17 Jahre,397,17.0
2024,Nidwalden,18 Jahre,425,18.0
2024,Nidwalden,19 Jahre,407,19.0
2024,Nidwalden,20 Jahre,405,20.0
2024,Nidwalden,21 Jahre,434,21.0
2024,Nidwalden,22 Jahre,418,22.0
2024,Nidwalden,23 Jahre,420,23.0
2024,Nidwalden,24 Jahre,467,24.0
2024,Nidwalden,25 Jahre,447,25.0
2024,Nidwalden,26 Jahre,454,26.0
2024,Nidwalden,27 Jahre,449,27.0
2024,Nidwalden,28 Jahre,508,28.0
2024,Nidwalden,29 Jahre,516,29.0
2024,Nidwalden,30 Jahre,527,30.0
2024,Nidwalden,31 Jahre,523,31.0
2024,Nidwalden,32 Jahre,594,32.0
2024,Nidwalden,33 Jahre,617,33.0
2024,Nidwalden,34 Jahre,628,34.0
2024,Nidwalden,35 Jahre,606,35.0
2024,Nidwalden,36 Jahre,643,36.0
2024,Nidwalden,37 Jahre,598,37.0
2024,Nidwalden,38 Jahre,604,38.0
2024,Nidwalden,39 Jahre,615,39.0
2024,Nidwalden,40 Jahre,613,40.0
2024,Nidwalden,41 Jahre,554,41.0
2024,Nidwalden,42 Jahre,566,42.0
2024,Nidwalden,43 Jahre,597,43.0
2024,Nidwalden,44 Jahre,619,44.0
2024,Nidwalden,45 Jahre,574,45.0
2024,Nidwalden,46 Jahre,548,46.0
